City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Kaitangata,NZ,2022-07-21 23:33:30,-46.2817,169.8464,44.98,85,97,2.24
294,Valparaiso,CL,2022-07-21 23:34:13,-33.0393,-71.6273,51.48,88,0,2.3
295,Twentynine Palms,US,2022-07-21 23:34:43,34.1356,-116.0542,110.86,13,71,10.27
296,Constitucion,CL,2022-07-21 23:37:12,-35.3333,-72.4167,52.52,89,41,9.64
297,Viedma,AR,2022-07-21 23:37:12,-40.8135,-62.9967,44.04,49,98,9.75
298,Rio Grande,BR,2022-07-21 23:35:08,-32.035,-52.0986,60.94,99,100,5.53
299,Ahipara,NZ,2022-07-21 23:37:12,-35.1667,173.1667,59.31,63,83,8.12
300,Xining,CN,2022-07-21 23:32:15,36.6167,101.7667,50.05,79,26,2.15
301,Prado,BR,2022-07-21 23:37:13,-17.3411,-39.2208,70.48,86,4,6.82
302,Foam Lake,CA,2022-07-21 23:33:13,51.65,-103.5343,78.82,55,36,13.62
303,Luanda,AO,2022-07-21 23:34:22,-8.8368,13.2343,66.97,87,51,7.56
304,Isilkul,RU,2022-07-21 23:37:14,54.9109,71.2728,57.6,90,73,12.1
305,Tomaszow Lubelski,PL,2022-07-21 23:37:14,50.4477,23.4162,62.51,80,2,1.07
306,Chimbarongo,CL,2022-07-21 23:37:14,-34.7,-71.05,47.28,82,4,3.42
307,Vallenar,CL,2022-07-21 23:37:15,-28.5708,-70.7581,60.69,73,0,1.01
308,Gaziantep,TR,2022-07-21 23:37:15,37.0594,37.3825,73.33,46,0,5.75
309,Lusaka,ZM,2022-07-21 23:37:15,-15.4067,28.2871,58.06,65,67,7.61
310,Alice Springs,AU,2022-07-21 23:37:16,-23.7,133.8833,44.15,57,0,0.0
311,Ixtapa,MX,2022-07-21 23:37:16,20.7,-105.2,89.22,79,20,11.5
312,Nouadhibou,MR,2022-07-21 23:37:16,20.931,-17.0347,69.1,95,16,5.03
313,Lasa,IT,2022-07-21 23:37:16,46.6166,10.7002,74.28,87,41,2.77
314,Torbay,CA,2022-07-21 23:37:17,47.6666,-52.7314,66.76,79,75,4.61
315,Hays,US,2022-07-21 23:37:16,30.0502,-98.0336,99.99,39,56,8.99
316,Robertsport,LR,2022-07-21 23:37:17,6.7533,-11.3686,77.59,77,100,14.29
317,Srednekolymsk,RU,2022-07-21 23:38:18,67.45,153.6833,55.47,38,0,6.62
318,Pochutla,MX,2022-07-21 23:38:18,15.7432,-96.4661,85.82,78,100,4.16
319,Valle Del Guamuez,CO,2022-07-21 23:38:18,0.4525,-76.9192,68.76,85,100,0.47
320,Klaksvik,FO,2022-07-21 23:34:57,62.2266,-6.589,47.32,86,55,5.7
321,Blackfoot,US,2022-07-21 23:38:19,43.1905,-112.345,95.34,8,27,9.42
322,Port Macquarie,AU,2022-07-21 23:36:27,-31.4333,152.9167,60.69,82,75,11.5
323,Tessalit,ML,2022-07-21 23:38:19,20.1986,1.0114,89.19,35,54,5.88
324,Kruisfontein,ZA,2022-07-21 23:38:20,-34.0033,24.7314,49.33,85,47,5.37
325,Dana Point,US,2022-07-21 23:38:20,33.467,-117.6981,95.9,62,74,5.01
326,Haines Junction,CA,2022-07-21 23:34:33,60.7522,-137.5108,64.35,42,100,9.22
327,Beloha,MG,2022-07-21 23:37:20,-25.1667,45.05,63.23,80,1,4.72
328,Taksimo,RU,2022-07-21 23:38:21,56.3444,114.8794,62.98,83,99,1.19
329,Kanigoro,ID,2022-07-21 23:38:21,-8.13,112.219,74.05,86,100,7.65
330,Saint-Georges,GD,2022-07-21 23:38:21,12.0564,-61.7485,82.08,78,20,17.27
331,Raton,US,2022-07-21 23:38:22,36.9034,-104.4391,84.54,77,100,16.11
332,Olga,RU,2022-07-21 23:38:22,43.7444,135.2892,62.67,98,100,5.12
333,La Asuncion,VE,2022-07-21 23:38:12,11.0333,-63.8628,82.13,83,3,16.11
334,Strezhevoy,RU,2022-07-21 23:38:22,60.7333,77.5889,55.15,95,100,8.86
335,Midland,US,2022-07-21 23:38:23,31.9974,-102.0779,95.67,36,0,16.11
336,Nara,JP,2022-07-21 23:33:39,34.6851,135.8049,82.49,53,56,9.17
337,Hunchun,CN,2022-07-21 23:38:24,42.8675,130.3581,72.12,91,88,1.36
338,Belmonte,BR,2022-07-21 23:38:24,-15.8631,-38.8828,71.28,86,49,4.81
339,Avera,US,2022-07-21 23:38:24,33.194,-82.5271,87.31,65,100,7.74
340,Tavda,RU,2022-07-21 23:38:25,58.0425,65.2726,51.62,96,25,5.06
341,Port Blair,IN,2022-07-21 23:38:25,11.6667,92.75,78.84,86,100,2.95
342,Caravelas,BR,2022-07-21 23:33:35,-17.7125,-39.2481,70.81,85,4,5.95
343,Marzuq,YE,2022-07-21 23:38:25,14.4,46.4667,75.72,64,12,9.33
344,Kokopo,PG,2022-07-21 23:38:26,-4.352,152.2633,83.07,67,81,2.93
345,Elat,IL,2022-07-21 23:38:26,29.5581,34.9482,85.84,58,0,11.5
346,Esperance,AU,2022-07-21 23:38:26,-33.8667,121.9,53.17,81,41,17.22
347,Hwange,ZW,2022-07-21 23:38:27,-18.3693,26.5019,63.25,55,75,5.26
348,Guanica,PR,2022-07-21 23:38:27,17.9716,-66.908,85.05,85,78,12.59
349,Hofn,IS,2022-07-21 23:38:27,64.2539,-15.2082,51.1,85,28,1.83
350,Matinha,BR,2022-07-21 23:38:27,-3.1006,-45.0336,73.62,64,10,2.01
351,Vaitape,PF,2022-07-21 23:38:28,-16.5167,-151.75,77.23,73,13,10.92
352,Suamico,US,2022-07-21 23:38:28,44.6319,-88.0393,86.04,45,0,10.36
353,Raudeberg,NO,2022-07-21 23:38:28,61.9875,5.1352,52.47,78,67,11.5
354,Rexburg,US,2022-07-21 23:36:43,43.826,-111.7897,91.38,12,0,9.22
355,Andenes,NO,2022-07-21 23:38:29,69.3143,16.1194,53.58,87,100,0.0
356,Pacific Grove,US,2022-07-21 23:38:29,36.6177,-121.9166,82.24,81,40,10.36
357,Villarrica,PY,2022-07-21 23:38:29,-25.75,-56.4333,67.8,67,65,4.65
358,Nantucket,US,2022-07-21 23:38:30,41.2835,-70.0995,78.91,94,100,11.5
359,Wad Rawah,SD,2022-07-21 23:38:30,15.1603,33.1397,84.18,50,57,14.61
360,Cayenne,GF,2022-07-21 23:38:30,4.9333,-52.3333,81.09,1,0,0.0
361,Broome,US,2022-07-21 23:38:31,42.2506,-75.833,84.88,56,20,11.5
362,Brewster,US,2022-07-21 23:39:31,41.3973,-73.6171,89.01,76,0,8.05
363,Sistranda,NO,2022-07-21 23:39:31,63.7256,8.834,51.76,83,100,20.6
364,Gamboma,CG,2022-07-21 23:39:31,-1.8764,15.8644,77.47,65,72,3.2
365,Bartica,GY,2022-07-21 23:39:32,6.4,-58.6167,80.92,97,69,2.53
366,Grand-Santi,GF,2022-07-21 23:39:32,4.25,-54.3833,72.73,98,84,2.55
367,Talnakh,RU,2022-07-21 23:39:32,69.4865,88.3972,60.21,76,30,5.17
368,Witu,KE,2022-07-21 23:39:33,-2.3889,40.4382,75.36,81,9,14.79
369,Kashi,CN,2022-07-21 23:39:33,39.4547,75.9797,78.01,23,0,11.18
370,Mount Gambier,AU,2022-07-21 23:37:48,-37.8333,140.7667,51.89,77,100,12.01
371,Inhambane,MZ,2022-07-21 23:36:57,-23.865,35.3833,66.81,84,0,3.24
372,Isla Vista,US,2022-07-21 23:39:34,34.4133,-119.861,103.3,36,0,8.05
373,Romitan,UZ,2022-07-21 23:39:34,39.9343,64.3814,78.75,34,0,6.91
374,Le Port,RE,2022-07-21 23:39:35,-20.9373,55.2919,66.16,71,40,7.81
375,Atikokan,CA,2022-07-21 23:39:35,48.7555,-91.6216,72.61,52,69,6.22
376,Zhanakorgan,KZ,2022-07-21 23:39:35,43.9098,67.2495,89.82,20,1,11.23
377,Ibadan,NG,2022-07-21 23:36:17,7.3878,3.8964,71.24,94,83,4.36
378,Necochea,AR,2022-07-21 23:35:00,-38.5473,-58.7368,44.31,44,89,5.08
379,Alyangula,AU,2022-07-21 23:38:16,-13.8483,136.4192,67.87,68,70,2.3
380,Nelson Bay,AU,2022-07-21 23:39:36,-32.7167,152.15,66.11,67,100,13.0
381,Dakar,SN,2022-07-21 23:39:14,14.6937,-17.4441,82.53,83,75,2.3
382,Berbera,SO,2022-07-21 23:39:37,10.4396,45.0143,90.34,34,60,30.44
383,Acarau,BR,2022-07-21 23:39:37,-2.8856,-40.12,78.46,77,45,12.73
384,Cuiluan,CN,2022-07-21 23:39:37,47.72,128.648,72.77,74,44,4.68
385,Comodoro Rivadavia,AR,2022-07-21 23:39:37,-45.8667,-67.5,37.26,44,0,9.22
386,Grand Gaube,MU,2022-07-21 23:39:38,-20.0064,57.6608,70.38,72,78,3.0
387,Kiama,AU,2022-07-21 23:39:38,-34.6833,150.8667,59.0,92,88,3.0
388,Mount Isa,AU,2022-07-21 23:39:37,-20.7333,139.5,53.37,37,0,8.05
389,Saint-Joseph,RE,2022-07-21 23:39:39,-21.3667,55.6167,64.2,71,29,11.59
390,Taoudenni,ML,2022-07-21 23:35:51,22.6783,-3.9836,89.78,42,42,11.25
391,Oussouye,SN,2022-07-21 23:39:39,12.485,-16.5469,78.98,87,100,1.52
392,Roald,NO,2022-07-21 23:36:57,62.5833,6.1333,55.76,82,100,3.44
393,Silvan,TR,2022-07-21 23:39:40,38.1419,41.0081,70.09,35,0,1.3
394,Freeport,US,2022-07-21 23:38:59,40.6576,-73.5832,94.98,65,75,12.66
395,Sorland,NO,2022-07-21 23:37:12,67.667,12.6934,51.66,93,100,21.97
396,Flinders,AU,2022-07-21 23:39:40,-34.5833,150.8552,55.38,90,92,8.01
397,Najran,SA,2022-07-21 23:39:41,17.4924,44.1277,84.85,37,60,2.59
398,Krutinka,RU,2022-07-21 23:39:41,56.0055,71.5113,55.89,97,69,8.61
399,Bilma,NE,2022-07-21 23:39:41,18.6853,12.9164,91.71,27,97,7.11
400,San Juan De Los Morros,VE,2022-07-21 23:39:42,9.9115,-67.3538,72.61,88,20,1.23
401,Buala,SB,2022-07-21 23:39:42,-8.145,159.5921,84.56,69,71,3.18
402,Manta,EC,2022-07-21 23:39:42,-0.95,-80.7333,73.18,78,40,8.05
403,Araouane,ML,2022-07-21 23:39:35,18.9048,-3.5265,90.9,39,40,10.56
404,Labuhan,ID,2022-07-21 23:39:43,-6.8844,112.2051,76.87,81,95,9.4
405,Maarianhamina,AX,2022-07-21 23:39:43,60.0973,19.9348,67.86,83,93,5.75
406,Solnechnyy,RU,2022-07-21 23:39:43,50.7214,136.6319,55.72,94,98,7.29
407,Sobolevo,RU,2022-07-21 23:39:44,54.4299,31.8996,53.51,94,0,7.92
408,Hosakote,IN,2022-07-21 23:39:44,14.2769,77.1699,73.04,83,100,11.16
409,Chalmette,US,2022-07-21 23:40:45,29.9427,-89.9634,87.85,74,0,9.22
410,Havoysund,NO,2022-07-21 23:38:28,70.9963,24.6622,53.83,98,100,15.39
411,Schleswig,DE,2022-07-21 23:40:45,54.5167,9.55,60.46,88,100,11.5
412,Faya,SA,2022-07-21 23:40:46,18.3851,42.4509,66.31,60,85,4.52
413,Outlook,CA,2022-07-21 23:40:46,51.5001,-107.0513,82.24,37,50,14.99
414,Panama City,PA,2022-07-21 23:40:28,8.9936,-79.5197,82.35,90,40,3.44
415,San Cristobal,VE,2022-07-21 23:36:29,7.7669,-72.225,75.38,97,82,3.49
416,Lazaro Cardenas,MX,2022-07-21 23:40:47,17.9583,-102.2,85.93,71,41,6.35
417,Mizan Teferi,ET,2022-07-21 23:40:47,6.9833,35.5833,58.3,96,65,2.66
418,Ranfurly,NZ,2022-07-21 23:40:47,-45.1333,170.1,42.1,84,64,1.16
419,Grindavik,IS,2022-07-21 23:40:48,63.8424,-22.4338,53.55,100,100,4.61
420,Luganville,VU,2022-07-21 23:40:48,-15.5333,167.1667,81.73,79,24,6.26
421,Vanavara,RU,2022-07-21 23:40:46,60.34,102.2797,59.81,78,89,2.93
422,Tarakan,ID,2022-07-21 23:38:43,3.3,117.6333,78.3,83,75,2.3
423,Kahului,US,2022-07-21 23:39:08,20.8947,-156.47,84.22,66,40,19.57
424,Hobyo,SO,2022-07-21 23:40:49,5.3505,48.5268,75.4,83,19,23.35
425,Wamba,NG,2022-07-21 23:40:49,8.9333,8.6,70.66,96,99,1.14
426,Salcedo,PH,2022-07-21 23:40:50,12.8105,121.4674,83.37,75,67,4.07
427,Januaria,BR,2022-07-21 23:40:50,-15.4833,-44.3667,68.52,34,25,1.32
428,Barmer,IN,2022-07-21 23:40:50,25.75,71.3833,80.74,83,97,14.5
429,Vila Franca Do Campo,PT,2022-07-21 23:40:51,37.7167,-25.4333,72.19,82,70,2.82
430,Touros,BR,2022-07-21 23:40:51,-5.1989,-35.4608,75.02,86,100,8.55
431,Kalanguy,RU,2022-07-21 23:40:52,51.0167,116.5167,74.53,62,35,3.36
432,Warrington,GB,2022-07-21 23:40:52,53.3925,-2.5802,62.87,85,20,4.61
433,Mareeba,AU,2022-07-21 23:40:52,-17.0,145.4333,73.49,78,10,2.75
434,Morondava,MG,2022-07-21 23:40:52,-20.2833,44.2833,67.69,69,0,8.9
435,Tautira,PF,2022-07-21 23:40:53,-17.7333,-149.15,74.86,79,16,11.99
436,Nyborg,DK,2022-07-21 23:40:53,55.3127,10.7896,59.09,92,78,12.86
437,Kushima,JP,2022-07-21 23:40:53,31.4583,131.2333,83.23,66,81,10.54
438,Maniwaki,CA,2022-07-21 23:40:54,46.3834,-75.966,73.78,68,64,14.97
439,Berkak,NO,2022-07-21 23:40:54,62.825,10.0118,49.59,97,100,3.74
440,Den Helder,NL,2022-07-21 23:40:54,52.9599,4.7593,60.98,83,100,8.01
441,Mar Del Plata,AR,2022-07-21 23:38:36,-38.0023,-57.5575,48.94,68,0,2.3
442,Kungurtug,RU,2022-07-21 23:40:55,50.5994,97.5228,56.93,63,81,1.61
443,Taonan,CN,2022-07-21 23:40:55,45.3333,122.7833,80.02,57,23,4.52
444,Okha,RU,2022-07-21 23:40:55,53.5739,142.9478,58.86,69,96,13.91
445,Preobrazheniye,RU,2022-07-21 23:40:56,42.9019,133.9064,64.62,94,100,8.81
446,Santo Antonio Do Ica,BR,2022-07-21 23:40:56,-3.1022,-67.9397,73.36,98,94,1.23
447,Verkhoyansk,RU,2022-07-21 23:40:56,67.5447,133.385,63.46,55,99,3.31
448,Ust-Kuyga,RU,2022-07-21 23:40:57,70.0167,135.6,62.44,48,5,7.83
449,Werda,BW,2022-07-21 23:40:57,-25.2667,23.2833,57.2,45,24,6.62
450,Shemursha,RU,2022-07-21 23:40:57,54.8866,47.5189,58.86,90,97,9.26
451,Standerton,ZA,2022-07-21 23:40:58,-26.9337,29.2415,45.18,61,1,3.42
452,Los Llanos De Aridane,ES,2022-07-21 23:40:58,28.6585,-17.9182,67.75,83,11,17.27
453,Lashio,MM,2022-07-21 23:40:58,22.9333,97.75,69.8,98,89,1.48
454,Taranagar,IN,2022-07-21 23:40:59,28.6709,75.0351,85.3,71,100,3.62
455,Mahon,ES,2022-07-21 23:40:51,39.8885,4.2658,75.76,83,0,0.0
456,Uray,RU,2022-07-21 23:41:59,60.1247,64.7758,52.92,69,30,5.01
457,Kommunar,RU,2022-07-21 23:42:00,59.6206,30.39,65.44,90,4,3.65
458,Nizwa,OM,2022-07-21 23:42:00,22.9333,57.5333,83.84,76,62,3.09
459,Tselinnoye,RU,2022-07-21 23:42:00,53.0833,85.6667,59.43,96,100,14.9
460,Sabha,LY,2022-07-21 23:42:01,27.0377,14.4283,79.9,29,0,9.57
461,Tabou,CI,2022-07-21 23:39:34,4.423,-7.3528,75.24,74,100,5.59
462,Aktas,KZ,2022-07-21 23:42:01,49.7789,72.9608,47.95,58,58,6.44
463,Kununurra,AU,2022-07-21 23:37:09,-15.7667,128.7333,62.58,67,6,0.0
464,Aksarka,RU,2022-07-21 23:42:02,66.5606,67.7975,45.3,77,74,5.82
465,Blue Springs,US,2022-07-21 23:42:02,39.0169,-94.2816,101.07,34,0,5.75
466,Sola,VU,2022-07-21 23:42:03,-13.8833,167.55,80.26,82,81,17.74
467,Santa Cruz Verapaz,GT,2022-07-21 23:42:03,15.3667,-90.4333,72.36,73,40,9.22
468,Naze,JP,2022-07-21 23:42:04,28.3667,129.4833,85.12,79,31,14.16
469,Hegang,CN,2022-07-21 23:42:04,47.4,130.3667,68.9,78,89,6.76
470,Qeshm,IR,2022-07-21 23:42:04,26.9581,56.2719,89.49,82,20,14.0
471,Maniitsoq,GL,2022-07-21 23:42:04,65.4167,-52.9,46.24,87,98,11.01
472,Mwinilunga,ZM,2022-07-21 23:42:05,-11.7358,24.4293,56.59,62,28,3.89
473,Port Hueneme,US,2022-07-21 23:40:33,34.1478,-119.1951,99.25,65,0,13.8
474,Idlib,SY,2022-07-21 23:42:05,35.9306,36.6339,72.43,68,0,8.75
475,Novobirilyussy,RU,2022-07-21 23:42:06,56.9514,90.6661,59.56,92,63,5.82
476,Blagoyevo,RU,2022-07-21 23:42:06,63.3667,47.9167,56.39,86,8,5.01
477,Batagay,RU,2022-07-21 23:39:51,67.6333,134.6333,65.64,53,92,3.49
478,Khani,GE,2022-07-21 23:42:06,41.9563,42.9566,58.57,99,99,1.81
479,Asau,RO,2022-07-21 23:42:07,46.4333,26.4,61.72,51,0,4.65
480,Rameswaram,IN,2022-07-21 23:42:07,9.2833,79.3,81.05,84,100,12.53
481,Nador,MA,2022-07-21 23:42:07,35.174,-2.9287,77.25,88,0,3.44
482,Nalut,LY,2022-07-21 23:42:07,30.3333,10.85,80.85,26,0,10.6
483,Ostrovnoy,RU,2022-07-21 23:42:08,68.0531,39.5131,56.14,84,96,5.53
484,Komsomolskiy,UZ,2022-07-21 23:42:08,40.4272,71.7189,79.52,38,0,9.22
485,Bandarbeyla,SO,2022-07-21 23:42:08,9.4942,50.8122,76.51,77,13,27.94
486,Kautokeino,NO,2022-07-21 23:42:09,69.0125,23.0412,51.21,90,80,7.78
487,Terezin,CZ,2022-07-21 23:42:09,50.511,14.1506,68.88,88,1,2.68
488,Galway,IE,2022-07-21 23:38:27,53.2719,-9.0489,55.69,82,100,4.09
489,Onda,ES,2022-07-21 23:42:10,39.9667,-0.25,75.15,71,0,4.29
490,Parrita,CR,2022-07-21 23:42:10,9.5201,-84.3225,78.01,88,100,4.59
491,Kuala Terengganu,MY,2022-07-21 23:42:11,5.3302,103.1408,76.95,94,20,3.44
492,Itoman,JP,2022-07-21 23:42:11,26.1247,127.6694,86.4,89,20,11.5
493,Kimbe,PG,2022-07-21 23:42:11,-5.5502,150.1429,85.71,65,74,1.74
494,Kudahuvadhoo,MV,2022-07-21 23:42:12,2.6708,72.8944,81.09,78,80,16.67
495,Dickinson,US,2022-07-21 23:39:46,29.4608,-95.0513,95.13,66,40,17.27
496,Bogorodskoye,RU,2022-07-21 23:39:33,56.55,37.8833,52.38,96,14,6.51
497,Batticaloa,LK,2022-07-21 23:42:12,7.7102,81.6924,79.07,84,100,6.49
498,Neyvo-Rudyanka,RU,2022-07-21 23:42:13,57.3444,60.1343,51.08,95,33,3.4
499,Sri Aman,MY,2022-07-21 23:43:13,1.2376,111.4621,77.09,94,100,2.3
500,Namie,JP,2022-07-21 23:43:14,37.4833,141.0,77.99,90,100,1.01
501,Qurbus,TN,2022-07-21 23:43:14,36.8167,10.5687,79.14,69,0,4.41
502,Daru,PG,2022-07-21 23:43:14,-9.0763,143.2092,79.34,84,47,6.76
503,La Ronge,CA,2022-07-21 23:39:52,55.1001,-105.2842,68.25,49,75,17.27
504,Rocha,UY,2022-07-21 23:43:15,-34.4833,-54.3333,48.63,94,100,4.85
505,Martapura,ID,2022-07-21 23:43:15,-3.4167,114.85,77.09,94,20,3.44
506,Deputatskiy,RU,2022-07-21 23:43:15,69.3,139.9,51.57,59,14,12.84
507,Rozivka,UA,2022-07-21 23:43:16,46.9385,35.7724,62.74,68,10,7.65
508,Svetlyy,RU,2022-07-21 23:43:16,54.675,20.1347,69.96,61,28,7.83
509,Salalah,OM,2022-07-21 23:40:52,17.0151,54.0924,77.09,94,100,5.75
510,Kaabong,UG,2022-07-21 23:38:40,3.4836,34.1492,63.55,71,54,6.02
511,Shingu,JP,2022-07-21 23:43:17,33.7333,135.9833,84.6,74,11,4.47
512,Port Hedland,AU,2022-07-21 23:43:17,-20.3167,118.5667,60.85,100,0,3.44
513,Whitehorse,CA,2022-07-21 23:39:44,60.7161,-135.0538,63.37,46,75,16.11
514,Hambantota,LK,2022-07-21 23:43:17,6.1241,81.1185,78.58,83,100,19.89
515,Lambarene,GA,2022-07-21 23:43:18,-0.7001,10.2406,73.49,79,100,5.19
516,Filingue,NE,2022-07-21 23:43:18,14.3521,3.3168,83.21,59,56,9.26
517,Engenheiro Beltrao,BR,2022-07-21 23:43:18,-23.7972,-52.2692,74.5,67,90,4.03
518,Paamiut,GL,2022-07-21 23:43:19,61.994,-49.6678,47.79,82,7,8.14
519,Yazd,IR,2022-07-21 23:43:19,31.8972,54.3675,80.71,19,0,2.3
520,Ghanzi,BW,2022-07-21 23:43:19,-21.5667,21.7833,52.75,48,25,6.35
521,Karratha,AU,2022-07-21 23:41:24,-20.7377,116.8463,70.03,77,1,6.98
522,Boa Vista,BR,2022-07-21 23:43:20,2.8197,-60.6733,82.38,74,40,5.75
523,Margate,GB,2022-07-21 23:39:05,51.3813,1.3862,64.31,77,20,4.0
524,La Joya,MX,2022-07-21 23:43:20,18.6667,-99.4667,89.38,71,56,2.8
525,Luderitz,NA,2022-07-21 23:42:41,-26.6481,15.1594,62.76,52,0,7.72
526,Fernley,US,2022-07-21 23:43:21,39.608,-119.2518,101.21,7,0,3.0
527,Nemuro,JP,2022-07-21 23:38:53,43.3236,145.575,60.31,85,1,4.09
528,Oranjemund,NA,2022-07-21 23:43:21,-28.55,16.4333,54.41,83,1,5.79
529,La Roche-Sur-Yon,FR,2022-07-21 23:43:22,46.6667,-1.4333,61.07,82,0,2.3
530,Dwarka,IN,2022-07-21 23:42:06,22.2394,68.9678,82.44,81,100,18.66
531,Arlit,NE,2022-07-21 23:43:22,18.7369,7.3853,94.78,15,35,9.06
532,Ochakiv,UA,2022-07-21 23:43:22,46.6128,31.5498,69.57,55,0,12.24
533,Conceicao Do Araguaia,BR,2022-07-21 23:43:23,-8.2578,-49.2647,75.96,35,1,3.33
534,Shchigry,RU,2022-07-21 23:43:23,51.8755,36.9043,55.22,98,81,10.42
535,Kpandu,GH,2022-07-21 23:43:23,6.9954,0.2931,72.39,81,50,5.23
536,Tsiroanomandidy,MG,2022-07-21 23:43:24,-18.7667,46.0333,51.85,77,0,2.48
537,Praia Da Vitoria,PT,2022-07-21 23:41:33,38.7333,-27.0667,73.65,83,40,2.62
538,Batagay-Alyta,RU,2022-07-21 23:42:19,67.8006,130.4114,58.98,61,90,4.81
539,Zhigansk,RU,2022-07-21 23:40:48,66.7697,123.3711,58.59,97,81,15.43
540,Rockport,US,2022-07-21 23:43:25,28.0206,-97.0544,91.42,75,20,19.57
541,Adre,TD,2022-07-21 23:43:25,13.4667,22.2,72.28,79,100,2.33
542,Balakhta,RU,2022-07-21 23:43:25,55.38,91.6,58.15,81,59,4.9
543,Madridejos,ES,2022-07-21 23:43:26,39.4682,-3.532,77.95,36,0,5.61
544,Corvallis,US,2022-07-21 23:42:01,44.5646,-123.262,86.23,58,0,12.66
545,Metro,ID,2022-07-21 23:43:26,-5.1131,105.3067,75.24,90,94,3.47
546,Mahroni,IN,2022-07-21 23:43:27,24.5862,78.7288,77.95,87,100,6.33
547,Brownsville,US,2022-07-21 23:43:50,25.9018,-97.4975,93.2,60,0,20.71
548,Sao Filipe,CV,2022-07-21 23:44:27,14.8961,-24.4956,74.41,87,89,5.59
549,Orshanka,RU,2022-07-21 23:44:27,56.9161,47.8933,54.16,89,3,5.39
550,Pedasi,PA,2022-07-21 23:44:28,7.5333,-80.0333,76.06,88,100,8.39
551,Yarkovo,RU,2022-07-21 23:44:28,57.4028,67.0786,52.16,94,83,5.26
552,Frankfort,ZA,2022-07-21 23:44:24,-27.2667,28.4833,47.62,49,2,2.89
553,Terrasini,IT,2022-07-21 23:44:29,38.146,13.0844,81.21,60,0,2.3
554,Ashcroft,CA,2022-07-21 23:44:29,50.7165,-121.2859,93.47,21,50,5.39
555,Pemberton,CA,2022-07-21 23:44:29,50.3164,-122.8027,87.49,35,66,5.82
556,Niimi,JP,2022-07-21 23:44:30,34.9833,133.4667,81.54,87,94,9.26
557,Nanortalik,GL,2022-07-21 23:43:31,60.1432,-45.2371,49.39,77,4,6.24
558,Pangoa,PE,2022-07-21 23:44:30,-12.1167,-73.0,75.02,71,48,1.43
559,Punaauia,PF,2022-07-21 23:44:31,-17.6333,-149.6,83.84,61,40,6.91
560,Roebourne,AU,2022-07-21 23:44:31,-20.7833,117.1333,70.39,73,0,7.99
561,Hamilton,US,2022-07-21 23:44:31,39.1834,-84.5333,87.75,56,0,11.5
562,Muravlenko,RU,2022-07-21 23:44:31,63.7898,74.523,50.29,62,87,5.21
563,Port Moresby,PG,2022-07-21 23:44:32,-9.4431,147.1797,81.14,75,37,0.98
564,Ayagoz,KZ,2022-07-21 23:44:32,47.9714,80.4392,66.61,49,47,4.92
565,Fort Nelson,CA,2022-07-21 23:44:33,58.8053,-122.7002,65.79,45,75,9.22
566,Palera,IN,2022-07-21 23:44:33,25.0167,79.2333,79.81,86,100,5.64
567,Progreso,MX,2022-07-21 23:44:33,21.2833,-89.6667,93.31,80,61,17.58
568,Belyy Yar,RU,2022-07-21 23:44:34,53.6039,91.3903,62.49,77,0,4.47
569,Birjand,IR,2022-07-21 23:44:34,32.8663,59.2211,68.47,18,0,6.91
570,Cooma,AU,2022-07-21 23:44:34,-36.2333,149.1333,44.37,100,75,6.91
571,Yinchuan,CN,2022-07-21 23:44:34,38.4681,106.2731,66.22,51,86,10.31
572,Bereda,ES,2022-07-21 23:40:47,43.2686,-7.5406,66.42,100,94,5.41
573,Habikino,JP,2022-07-21 23:44:35,34.5416,135.5991,82.74,74,40,9.22
574,Lima,PE,2022-07-21 23:40:00,-12.0432,-77.0282,57.45,77,100,8.05
575,Nangong,CN,2022-07-21 23:44:35,37.3581,115.3744,79.57,67,80,4.59
576,Santa Vitoria Do Palmar,BR,2022-07-21 23:44:36,-33.5189,-53.3681,51.93,89,100,4.7
577,Harper,LR,2022-07-21 23:44:36,4.375,-7.7169,75.18,75,100,7.18
578,Salinopolis,BR,2022-07-21 23:44:36,-0.6136,-47.3561,78.31,83,73,8.1
579,Nyurba,RU,2022-07-21 23:44:37,63.2842,118.3319,60.73,80,96,4.99
580,Kavaratti,IN,2022-07-21 23:44:37,10.5669,72.642,81.01,78,100,20.62
581,Alto Araguaia,BR,2022-07-21 23:44:38,-17.3147,-53.2153,68.79,39,67,4.0
582,Sisimiut,GL,2022-07-21 23:44:38,66.9395,-53.6735,47.3,84,99,7.23
583,Pisco,PE,2022-07-21 23:44:38,-13.7,-76.2167,60.85,82,100,16.11
584,Noumea,NC,2022-07-21 23:44:38,-22.2763,166.4572,80.58,99,65,6.44
585,Baiyin,CN,2022-07-21 23:44:39,36.5583,104.2081,57.56,71,21,6.2
